PID,DN,DP,TN,RL,key,value
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 421)","(key, live_review_copywriter_selfinjury_suicide)","(value, Self-injury or suicide)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 422)","(key, live_review_copywriter_send_notice)","(value, Your live stream contains “{0}”. Please adjust content immediately to avoid suspension.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 423)","(key, live_review_copywriter_send_notice_international)","(value, Your live broadcast contains “{0}”. Please adjust content immediately to avoid suspension.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 424)","(key, live_review_copywriter_serious_porn)","(value, Serious Pornography)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 425)","(key, live_review_copywriter_underage_children)","(value, Minors)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 426)","(key, live_review_copywriter_unsuitable_clothing)","(value, Unsuitable Clothing)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 427)","(key, live_review_copywriter_violation_of_community_guidelines)","(value, Violation of Community Guidelines)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 428)","(key, live_review_copywriter_violence_or_harm)","(value, Violence or harm)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 429)","(key, live_review_copywriter_violent_bloody)","(value, Violence or graphic content)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 430)","(key, live_review_copywriter_violent_or_graphic_content)","(value, Violent or graphic content)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 431)","(key, live_review_copywriter_vulgar_porn)","(value, Vulgar content)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 432)","(key, live_review_copywriter_vulgarity_pornography)","(value, Vulgarity/Pornography)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 433)","(key, live_room_enter_toast)","(value, {0:user} joined)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 434)","(key, live_room_message_system_message)","(value, [System message]: {0:string})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 435)","(key, live_user_blocked)","(value, Sorry, you are currently banned. You can live stream again in: {0:pref})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 436)","(key, medals_multiple)","(value, Posting Badge * {0} days)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 437)","(key, pm_main_follow_message_viewer)","(value, followed the host)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 438)","(key, pm_mt_LIVE_HRpopup)","(value, LIVE rankings have launched! The value of the gifts you give or receive during LIVE may be used to create a ranking of the most popular gift givers and receivers. If you are on the ranking, your username, profile picture, and the total gifts you gave and received will be displayed. You can choose not to take part in the LIVE rankings by opting out via your settings.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 439)","(key, pm_mt_LIVE_HRpopuptitle)","(value, Participate in LIVE rankings and get seen by more viewers)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 440)","(key, pm_mt_LIVE_popupok)","(value, OK)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 441)","(key, pm_mt_LIVE_popupoption)","(value, View settings)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 442)","(key, pm_mt_LIVE_rankingoptout)","(value, Rankings)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 443)","(key, pm_mt_LIVE_rankingpush)","(value, Account updates: Introducing LIVE rankings! Get recognized as a top host or viewer and get more attention or rewards. To manage this feature, go to LIVE > Settings or Share>Settings.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 444)","(key, pm_mt_LIVE_vieweroption)","(value, Allow your username and gift information to be shown on features with ranking lists.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 445)","(key, pm_mt_bulletscreen1)","(value, {0:string}  is placing an order)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 446)","(key, pm_mt_bulletscreen2)","(value, {0:string} and {1:string} others are placing orders)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 447)","(key, pm_mt_congratopone)","(value, Congratulations {0:string} for becoming the Top host of the hour!)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 448)","(key, pm_mt_congratopthree)","(value, Congratulations {0:string} for becoming the Top 3 host of the hour!)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 449)","(key, pm_mt_congratoptwo)","(value, Congratulations {0:string} for becoming the Top 2 host of the hour!)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 450)","(key, pm_mt_donated_new)","(value, donated {0})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 451)","(key, pm_mt_donation_message)","(value, {0} donated through sticker)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 452)","(key, pm_mt_gifting_daily_limit)","(value, Daily gifting limit reached. Try again tomorrow.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 453)","(key, pm_mt_gifting_guide_first-time)","(value, Express your support with a gift!)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 454)","(key, pm_mt_gifting_guide_first_time)","(value, Show your support with a gift!)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 455)","(key, pm_mt_gifting_guide_hi)","(value, Hi %s)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 456)","(key, pm_mt_gifting_guide_non_first-time)","(value, Show your support and send a {0:string} to {1:string})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 457)","(key, pm_mt_gifting_guide_non_first_time)","(value, Show your support and send a {0:string} to {1:string})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 458)","(key, pm_mt_guidance_coming_viewers)","(value, We're notifying viewers that you're LIVE!)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 459)","(key, pm_mt_guidance_coming_viewers_second)","(value, Keep going! We're letting more viewers know you're LIVE.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 460)","(key, pm_mt_guidance_connection)","(value, Invite another host and Go LIVE Together!)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 461)","(key, pm_mt_guidance_connection_button)","(value, Invite)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 462)","(key, pm_mt_guidance_interaction)","(value, {0:user} joined. Interact with viewers and greet them when they join!)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 463)","(key, pm_mt_guidance_interaction_first)","(value, {0:user} joined. Say hi and connect with new viewers!)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 464)","(key, pm_mt_guidance_interaction_second)","(value, Say hi and connect with new viewers!)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 465)","(key, pm_mt_hostormod_blocked_toast)","(value, {0:user} was blocked by moderator {1:user})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 466)","(key, pm_mt_hostormod_unmuted_toast)","(value, {0:user} was unmuted)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 467)","(key, pm_mt_hourlyname)","(value, Top {0:string})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 468)","(key, pm_mt_hourlytophosts)","(value, Hourly top hosts)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 469)","(key, pm_mt_invite_host)","(value, Invite another host and Go LIVE Together!)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 470)","(key, pm_mt_keep_it_up)","(value, More likes can attract viewers. Keep it up!)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 471)","(key, pm_mt_leading)","(value, Leading by {0:string} diamonds)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 472)","(key, pm_mt_lineupended)","(value, Your LIVE Lineup has ended	)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 473)","(key, pm_mt_lineupstarted)","(value, Your LIVE Lineup has started)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 474)","(key, pm_mt_live_allowyourname)","(value, Allow your username and gift information to be shown on features with ranking lists.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 475)","(key, pm_mt_live_amazing)","(value, Amazing)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 476)","(key, pm_mt_live_appeal_update_message_adjust)","(value, It was determined that your content violated our Community Guidelines and your account is temporarily banned from going LIVE.Tap here to see details>>>)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 477)","(key, pm_mt_live_appeal_update_message_adjustment)","(value, It was determined that your content violated our Community Guidelines and your account is temporarily banned from going LIVE until {yy-mm-dd mm-ss}.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 478)","(key, pm_mt_live_diamands)","(value, {0:string} diamonds needed to be an hourly top host)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 479)","(key, pm_mt_live_enterfromtopic)","(value, {0:user} joined from {1:string} Topic)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 480)","(key, pm_mt_live_flowers)","(value, Flowers)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 481)","(key, pm_mt_live_hilarious)","(value, Hilarious)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 482)","(key, pm_mt_live_hourlyranking)","(value,  Hourly ranking)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 483)","(key, pm_mt_live_laughing)","(value, Laughing)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 484)","(key, pm_mt_live_love)","(value, Love)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 485)","(key, pm_mt_live_needed)","(value, {0:string} diamonds needed to be a top 3 host)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 486)","(key, pm_mt_live_nonetopic)","(value, None)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 487)","(key, pm_mt_live_party)","(value, Party)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 488)","(key, pm_mt_live_rankings)","(value, Rankings)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 489)","(key, pm_mt_live_reach)","(value, {0:string} diamonds to reach {1:string})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 490)","(key, pm_mt_live_reaction)","(value, Reaction)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 491)","(key, pm_mt_live_room_block_host_announce)","(value, {0:user} was blocked by the host)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 492)","(key, pm_mt_live_room_moderator_added_announce)","(value, {0:user} is a moderator for this LIVE broadcast)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 493)","(key, pm_mt_live_room_moderator_count_limit)","(value, Moderator count reached)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 494)","(key, pm_mt_live_room_moderator_removed_announce)","(value, {0:user} is no longer a moderator for this LIVE broadcast)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 495)","(key, pm_mt_live_room_mute_host_announce)","(value, {0:user} was muted by the host)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 496)","(key, pm_mt_live_room_mute_moderator_announce)","(value, {0:user} was muted by moderator {1:user})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 497)","(key, pm_mt_live_room_unmute_host_announce)","(value, {0:user} was unmuted by the host)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 498)","(key, pm_mt_live_room_unmute_moderator_announce)","(value, {0:user} was unmuted by moderator {1:user})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 499)","(key, pm_mt_live_thishostisnot)","(value, This host isn't participating in hourly ranking.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 500)","(key, pm_mt_live_topic1)","(value, Anime)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 501)","(key, pm_mt_live_topic10)","(value, Art)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 502)","(key, pm_mt_live_topic11)","(value, Learn)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 503)","(key, pm_mt_live_topic12)","(value, DIY)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 504)","(key, pm_mt_live_topic13)","(value, Fitness & Sports)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 505)","(key, pm_mt_live_topic14)","(value, Animals & Pets)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 506)","(key, pm_mt_live_topic15)","(value, Auto & Vehicle)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 507)","(key, pm_mt_live_topic16)","(value, Home & Garden)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 508)","(key, pm_mt_live_topic17)","(value, Technology)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 509)","(key, pm_mt_live_topic18)","(value, Mobile Legends)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 510)","(key, pm_mt_live_topic19)","(value, Free Fire)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 511)","(key, pm_mt_live_topic2)","(value, Chat)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 512)","(key, pm_mt_live_topic20)","(value, ROBLOX)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 513)","(key, pm_mt_live_topic21)","(value, Fandom)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 514)","(key, pm_mt_live_topic22)","(value, Pop Culture)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 515)","(key, pm_mt_live_topic23)","(value, Relationships)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 516)","(key, pm_mt_live_topic24)","(value, LIVE Match)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 517)","(key, pm_mt_live_topic25)","(value, Football)"
