UID,AN,PID,DN,DP,TN,RL,stickerId,packId,cacheKey,stickerType,capFriends,capGeo,targetPreview,targetChat,targetOdg,animated,priority,expandable,sponsored,displayCount,stickerPackTitle,boltMediaToken,rank,targetStickerQuickReply,miniAppId,miniShareInfo,capabilities
"(UID, ef9dd5846235008)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1197)","(stickerId, hometab_megapack_food_drinks~nabeyaki.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/6y21zQ0vEtZXqPr4INJmK?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCMWjhewFSAJQB2AB&uc=7)","(rank, 6063)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, 9933d1bff1c76db)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1198)","(stickerId, hometab_megapack_food_drinks~bbq_kebabs.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/2HBeRwfADuO1RTLq8OP5c?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCLujhewFSAJQB2AB&uc=7)","(rank, 15500)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, a3f4f174a4387cb)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1199)","(stickerId, hometab_megapack_food_drinks~carrot777.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/23XdEI5wpVEYDQYCI4Yhs?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCLad5usFSAJQB2AB&uc=7)","(rank, 25000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, b67a188e608344d)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1200)","(stickerId, hometab_megapack_food_drinks~boba777.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/9l3sSCZqSiriwtgFQXIKu?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCLSd5usFSAJQB2AB&uc=7)","(rank, 18000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, dd320f62cd34df5)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1201)","(stickerId, hometab_megapack_food_drinks~cute_coffee777.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/ivqBYxLOnwJyHX2SKHwsp?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCLyd5usFSAJQB2AB&uc=7)","(rank, 7782)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, b2248ca9bcb3a3a)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1202)","(stickerId, hometab_megapack_food_drinks~animated_drinking_together777.webp)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 1)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/for1bOMGhhu48yafoQk8p?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCK6d5usFSAJQB2AB&uc=7)","(rank, 5000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, 6888201bb22183f)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1203)","(stickerId, hometab_megapack_food_drinks~animated_cocktail777.webp)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 1)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/phwFv0nr3t73V8HYH1mhC?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCK2d5usFSAJQB2AB&uc=7)","(rank, 95000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, 8b6624e58c9ef25)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1204)","(stickerId, hometab_megapack_food_drinks~beer_9_.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/BWwg4SwtGEpEKey4dHYO7?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCJO4hewFSAJQB2AB&uc=7)","(rank, 110250)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, 324d687cc3d5259)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1205)","(stickerId, hometab_megapack_food_drinks~banana777.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/yyoKFQKuAm4bAVZjK9BF4?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCLKd5usFSAJQB2AB&uc=7)","(rank, 15000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, 5626e6dc5b73c47)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1206)","(stickerId, hometab_megapack_food_drinks~bff_cherries777.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/fxTdif78BZryFU9dp3Ndk?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCLSd5usFSAJQB2AB&uc=7)","(rank, 17000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, 76bc6ac080663d6)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1207)","(stickerId, hometab_megapack_food_drinks~caprisun777.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/MYj87MNzhvcTdHjFHZl6b?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCLad5usFSAJQB2AB&uc=7)","(rank, 24000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, 91215a6e7ef4b21)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1208)","(stickerId, hometab_megapack_food_drinks~salmon_sushi777.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/tEiX7PGHKNwO2tCAx2gRO?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCMyd5usFSAJQB2AB&uc=7)","(rank, 7500)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, c81e22efc149d6d)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1209)","(stickerId, hometab_megapack_food_drinks~coffee_01.webp)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 1)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/NsAUJnJoryPMdkEq8D1RJ?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCLud5usFSAJQB2AB&uc=7)","(rank, 92500)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, d29ad2407f1db5b)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1210)","(stickerId, hometab_megapack_food_drinks~beer_7_.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/Vqv2uj0qMd3l0sLLpWZ2v?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCJG4hewFSAJQB2AB&uc=7)","(rank, 57938)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, d3805f65d3bbbee)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1211)","(stickerId, hometab_megapack_food_drinks~cutiecherry777.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/N1F1sNIVI6raRA7TTyddl?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCLyd5usFSAJQB2AB&uc=7)","(rank, 143750)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, 6e278f8016433e2)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1212)","(stickerId, hometab_megapack_food_drinks~neon_sausage777.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/aAmql2kDwFhws0Giw6Tiu?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCMOd5usFSAJQB2AB&uc=7)","(rank, 52000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, 094d28fde64fe91)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1213)","(stickerId, hometab_megapack_food_drinks~sticker-pineapple_fruit-7.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/94cbCe00QnKi2BDv8WOlK?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCM6d5usFSAJQB2AB&uc=7)","(rank, 122000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, 8cb34b09a5f4294)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1214)","(stickerId, hometab_megapack_food_drinks~picnic_basket.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/aUSiMp3wAgRtGcCHhInDa?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCMajhewFSAJQB2AB&uc=7)","(rank, 39563)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, 854ba0775701cd2)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1215)","(stickerId, hometab_megapack_food_drinks~16777.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/4p1cJPeo0XswkjlDOBwzD?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCKid5usFSAJQB2AB&uc=7)","(rank, 1000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, 3a6787897e9226d)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1216)","(stickerId, hometab_megapack_food_drinks~coffee777.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/qAdMH6VeS2OBRQs6keQrI?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCLqd5usFSAJQB2AB&uc=7)","(rank, 35000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, 4f26e671c167dfa)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1217)","(stickerId, hometab_megapack_food_drinks~fruit_punch_mason.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/YCfYr1NzWnM9Z3CwfajgT?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCL-jhewFSAJQB2AB&uc=7)","(rank, 160000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, b048b69d8c09bf7)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1218)","(stickerId, hometab_megapack_food_drinks~red_bean_bun.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/E5VhwpYDr0I48kobrK2oL?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCMijhewFSAJQB2AB&uc=7)","(rank, 5750)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, 0d6e11b17d7aea5)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1219)","(stickerId, hometab_megapack_food_drinks~sausages_7_.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/V5c4Zo7rf4h5hXiRDlA1J?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCMujhewFSAJQB2AB&uc=7)","(rank, 108500)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, 82df8cc85347065)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1220)","(stickerId, hometab_megapack_food_drinks~beer_bottle777.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/7vKg2VnmDwYSuTfyfpxME?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCLOd5usFSAJQB2AB&uc=7)","(rank, 19750)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(UID, d874f5b9eca2326)","(AN, Snapchat)","(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 1221)","(stickerId, hometab_megapack_food_drinks~14777.png)","(packId, hometab_megapack_food_drinks)","(cacheKey, 1314566769)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 325)","(expandable, 0)","(sponsored, 0)","(displayCount, 35)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/ZT9REeaeAMpjUyLH5itn6?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCKed5usFSAJQB2AB&uc=7)","(rank, 92000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
