UID,AN,PID,DN,DP,TN,RL,_id,context_id,context_name,module_id,time_type,start_time,end_time,context_family,proto_blob,string_key1,string_key2,string_key3,version,sync_state,sync_state_mod_time_millis
"(UID, 82ba08ea7bc103f)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, context_heisenbergcarro_gmail.com.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/context_heisenbergcarro_gmail.com.db)","(TN, context)","(RL, 11132)","(_id, 17572)","(context_id, c3bcd42b-25c4-4dc6-bf3e-459971d6842e)","(context_name, 67)","(module_id, atxd)","(time_type, 1)","(start_time, 1626930831778)","(end_time, 1626930831778)","(context_family, 1)","(proto_blob, s2e9fl0ZGZaGD1d2+B6+/kKj8wueYugN4ePfHkvyZyjRScjp8TaS+jKkWd4aXAYKxC6vpB6s8N44H7wB07V0/15ud8fVYyt24i0U55L8u+pm+urC1Zz7sOZ1FY67YdQMRea8yAHlNT+63X/LsyP/dz0yS64nvY4mxNS3QYSZyUaO+HInbwzhC22SaJoaLRgAGMJKZqasXtC4OBoJiZpqvFQB2v7AsXnnjF6Y77HS3bvTqTCqoXqs2zheOe9pqlrsw/hQqNu5b9a+eM4lOYHqt0Zhdeo4mZMYvfaX7w7y8B/QlSNpIWIm6TKOp9aPqtEZ)","(string_key1, None)","(string_key2, None)","(string_key3, None)","(version, 0)","(sync_state, 0)","(sync_state_mod_time_millis, 1626930836780)"
"(UID, e0a65a2607b6873)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, context_heisenbergcarro_gmail.com.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/context_heisenbergcarro_gmail.com.db)","(TN, context)","(RL, 11133)","(_id, 17573)","(context_id, e0278455-3b32-45e8-bace-0c17b5e03d13)","(context_name, 67)","(module_id, atxd)","(time_type, 1)","(start_time, 1626930832776)","(end_time, 1626930832776)","(context_family, 1)","(proto_blob, 5jOpwenu4zMZLvcRfWAF2AYLbsN9ban95mLxTlDxJ/vK5FszYU9UbFky9UDL2YI4fLh3VdcAswucXF/e4WnkvJ+zl5LpYigC8a5pLJeRKZgMs8nKEatrwjl0Z6pQ/uc76TrBvujoVYPIZGywuT4+dqNt9RsEBDZaAkLeBnQ1qyV96NuF4caaceIhCYcEa6H9KuykMIr4qhON9YNT8wZO8/r7tPz2oe1SpmBSJhE/qO9QxmGVcF9sVRdZOyy7TO53xpsZfPa6/R9HJpjQ/mHpLhe5TRHRAxmTNDW8br7j3hQJ+5+JeOEacjelre/nSPqy)","(string_key1, None)","(string_key2, None)","(string_key3, None)","(version, 0)","(sync_state, 0)","(sync_state_mod_time_millis, 1626930836783)"
"(UID, 116271a709f5d91)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, context_heisenbergcarro_gmail.com.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/context_heisenbergcarro_gmail.com.db)","(TN, context)","(RL, 11134)","(_id, 17574)","(context_id, 606b05eb-ce81-4a71-9d85-13080f855eb5)","(context_name, 67)","(module_id, atxd)","(time_type, 1)","(start_time, 1626930833757)","(end_time, 1626930833757)","(context_family, 1)","(proto_blob, H8LFGSwqEjfRkGW21b7uBB1+UTCYdFn3HTDvT1R5kXr1SoqzbWbOBdM/dhHlwFvoPRH47HnSn35RWCXBYryUp0UXL4K4NF4BO4g7xznK/gTgxyVtqO9hMrRal4rjY4GAdcVinCkVAZvW1ieDxzAvN9HRDTu/Oj1V9NddYcpJ7fPxkKNIk00pcRHAjpABugBxJxktROxJ3Nhn6Fk3llwG0SdV0nNV7CcQjBYDfzCni3UAhxy6SFje5YU2pWsbKqxOH29dgcF78wyembpVgLg62CqBsevL4lZlvks9OcX9bzSyT4mu01XwjrovFxJ0p1fg)","(string_key1, None)","(string_key2, None)","(string_key3, None)","(version, 0)","(sync_state, 0)","(sync_state_mod_time_millis, 1626930836784)"
"(UID, fe321b45695fe37)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, context_heisenbergcarro_gmail.com.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/context_heisenbergcarro_gmail.com.db)","(TN, context)","(RL, 11135)","(_id, 17575)","(context_id, f543b790-e014-4002-843e-70226adafa3b)","(context_name, 67)","(module_id, atxd)","(time_type, 1)","(start_time, 1626930834784)","(end_time, 1626930834784)","(context_family, 1)","(proto_blob, a6tpwxm805ovC9YOIrxKGXgVoNj1v/UWnOd5Qr6oPpoF539Dr0HI3gJr6nBMOQYEYogq2p9DRF2H1jvWUH4DxYe/oOhNtB17SloQpo1Iu1GtjQ0tCkKOwXlHkAELdq4F0cXmDihnM3biWARDb3vUclNMvSf3yAaTLKpqa1XghQUfpZrgpGd+6eYXFeJEXWqTNzhSBLYuHQLwQ4YUFypgXCefTnribWU8Lens+3Vp6H9VhV4j7ND8297GAiBpZKuqb3ipikiNiNt7xCjokRMEeVX9JzuQl2YC0etX0CiqHyiVGhxqcwQYpelw+a4H0uvG)","(string_key1, None)","(string_key2, None)","(string_key3, None)","(version, 0)","(sync_state, 0)","(sync_state_mod_time_millis, 1626930836784)"
"(UID, d4bb8977357de1a)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, context_heisenbergcarro_gmail.com.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/context_heisenbergcarro_gmail.com.db)","(TN, context)","(RL, 11136)","(_id, 17576)","(context_id, 9f037266-e05a-4b37-8d9f-eff29ebd179c)","(context_name, 67)","(module_id, atxd)","(time_type, 1)","(start_time, 1626930835777)","(end_time, 1626930835777)","(context_family, 1)","(proto_blob, J0E5+3EOtZz4t0qvA4XdNQRirjd8REtsaVsyvmKU7zYKxYMKasnZ0j5X9LMKY9luy5rV/2mKBXigzRMfb00jRv8WXImPMWwRedfWgKmg+8QtARJdjj1DAjoKti6zn2hMZDjRjejcvf4AN4EKEK5wYrKUME3QLietRI6dGoPhsC2SUf4lMoE3J35z7+HNRpsuAUGufH8kaLHPHl1H+4Me5L3lsxEaGB/SBeDEMEbJHeswsGu/WpR99+QDqzdSuuinr4tzmrzwrJ3KV2ycLfgEZh1ZKD0vXmB/WyLQ0QMx66F47TSSLGGb9/jEzRYqgWIn)","(string_key1, None)","(string_key2, None)","(string_key3, None)","(version, 0)","(sync_state, 0)","(sync_state_mod_time_millis, 1626930836784)"
"(UID, a545c08264ef24d)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, context_heisenbergcarro_gmail.com.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/context_heisenbergcarro_gmail.com.db)","(TN, context)","(RL, 11137)","(_id, 17577)","(context_id, 779ae019-f982-4f95-bef1-b57fdc69e2e5)","(context_name, 67)","(module_id, atxd)","(time_type, 1)","(start_time, 1626930836770)","(end_time, 1626930836770)","(context_family, 1)","(proto_blob, faQT7CG4sM+A/gBXb14zX0si3P2IcZnK3KQfD02r571qTe8ivLWGr5OBHugCGIAOtFaJEVgek9XjejTNxyUXKXW4Vck5fA11jCf1rb4MsKmWwLzMipBa+g5IZ7XiUABoOzTk8pC732jKJ4rzZZXofVYgC10wnWINgwOvaF1kZEDTNWuNExkfM1WjgzV+tFls4j+0W52vi+LIT4VpVXH0hDzCslTiGXFYDe6bc3lDnZ4wjKdxQU/d9aajmeRpP13GkF9Y5IOnLCaDW1fuckrI4m9Soz+QFosJkKvVcGaQaLo4EoiqZqm11b9rqxzA0zcK)","(string_key1, None)","(string_key2, None)","(string_key3, None)","(version, 0)","(sync_state, 0)","(sync_state_mod_time_millis, 1626930836784)"
"(UID, 7cdee4b467a6066)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, context_heisenbergcarro_gmail.com.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/context_heisenbergcarro_gmail.com.db)","(TN, context)","(RL, 11138)","(_id, 17578)","(context_id, 7732a1a3-3ec4-44f3-8f5d-bbd7f1b899f4)","(context_name, 67)","(module_id, atxd)","(time_type, 1)","(start_time, 1626930837790)","(end_time, 1626930837790)","(context_family, 1)","(proto_blob, phOXlXE/I5FxuIXbczuK3YBiT6y/uq3sDABh6GvRHdusa3Qlxcje0IOtBo4u/YGF0giHKqQMm/9r2OqDzvh/128eRmYobhuerpQNmYcu312b1tIFwL3QLqhmZtb4wZicCZH8XGvpTjcwyKuGtURjGQN0zMDXTRFA+DzAli9WX/zgnrdWu/avaJzNpzy6VydSAgZSlPF/gn9d+HCi9fyBoSW9Z9Hsc4Px2mPTwX6KGBWxLiJodPaB1vo4qKUeGOEEiK4KO5+CdA0gNYtdOOXthi2vboS6PQ/gkRVn0NzmEMiO2BJlptg1PUf8lzBkSMM0)","(string_key1, None)","(string_key2, None)","(string_key3, None)","(version, 0)","(sync_state, 0)","(sync_state_mod_time_millis, 1626930856790)"
"(UID, 3e24c0733f57b01)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, context_heisenbergcarro_gmail.com.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/context_heisenbergcarro_gmail.com.db)","(TN, context)","(RL, 11139)","(_id, 17579)","(context_id, ae85e01b-d3a8-4827-8e5b-ea1dcd6d6094)","(context_name, 67)","(module_id, atxd)","(time_type, 1)","(start_time, 1626930838772)","(end_time, 1626930838772)","(context_family, 1)","(proto_blob, NS/rzJR8o4DEs70ppLwHWQKpHdgoi7xzkXiJVZXXZhFGjRz+pLAvT+hXooRKViDBVqbWB9IFYHNlfgvOqQmHnC6Iz2lGR81cp8n+RGfprwk5kQJOLRNCAJS+hpuhgkMSxlXWrFwseTkGMhcRukx/gdawYcT17xbeDwNO4Aa/KPVuNanvZhyr5armccP4FymJQJq4cD3d40s1GVuGYNbZ+RPqYt64hkk3jhYU0XI0SJ7UYsG/AITYlR4l4Aoe/9tyLzVeVaUeh3K7vvfccQKUN7ZNCC+vjzQclIWeup4IN2zvgDBsROwjwpIZTHu0nR/n)","(string_key1, None)","(string_key2, None)","(string_key3, None)","(version, 0)","(sync_state, 0)","(sync_state_mod_time_millis, 1626930856791)"
"(UID, 97bd1f8a962c5eb)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, context_heisenbergcarro_gmail.com.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/context_heisenbergcarro_gmail.com.db)","(TN, context)","(RL, 11140)","(_id, 17580)","(context_id, f818b40e-54aa-441b-9fd5-cb6eba8c1e7a)","(context_name, 67)","(module_id, atxd)","(time_type, 1)","(start_time, 1626930839766)","(end_time, 1626930839766)","(context_family, 1)","(proto_blob, AeoApXcfOqjxQ6/EoukdvYEld4u+JGQHIPmTyz+ntxy5CVlxOC3rl39Vui6Bb9hGQ5iETyNZAA98DO8V5S8IopglJ6AnqXnGRqfW898k8MyX0GVCl+zaUYOgUxcJxnSmaAKBIvwMWMo0X3R16OaFXJ9+0Y/qTlckF+6LT+y7DVPVwE7u1FYD/XHwopxcIqlL5wIE+mWc8VUdJVZDOuwSsaofllmrMHQRvly5x3VrEcZ1LZfFoon1g9tm500FcYAx9Q/bqq8nkRKJvEM43rlE/2vSmLuGvykAKRqFetoUHdyBJPDLSF4WPCTBXqDOE/BB)","(string_key1, None)","(string_key2, None)","(string_key3, None)","(version, 0)","(sync_state, 0)","(sync_state_mod_time_millis, 1626930856791)"
"(UID, 5fa650839ff6d1a)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, context_heisenbergcarro_gmail.com.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/context_heisenbergcarro_gmail.com.db)","(TN, context)","(RL, 11141)","(_id, 17581)","(context_id, 72a9706e-dcc4-4ad2-9497-0d75f5360793)","(context_name, 67)","(module_id, atxd)","(time_type, 1)","(start_time, 1626930840777)","(end_time, 1626930840777)","(context_family, 1)","(proto_blob, Tu+k2osgglUL8Fl3j+KDw5wbg+nHh2YfKUFZ7r3xKrApMXyJz3v3DDVB3FlZShnlUuf6fugJk1Z4lGCnVfWQxUBXvrz2oMk0WdmzsRfOfZ/ezms8vJpzOk4xVR3PmF03xCDzuNdg8mIoQQtTNo5R+5RSsVm+++Ze9MaOEP3MHCuMiflqI+w8xqpO4fqrwrxEUEVu231fhAIGa1UOYxj2JlYeSX2pfO48JKTpTVDUnWco6uPeUCZwC5Y+jtakx0IH8CaYr52izLXvyv4VvctxhCywu5i06XHmA8XNopIAbPhmHUrOuOpt+zDPXWjbNGLb)","(string_key1, None)","(string_key2, None)","(string_key3, None)","(version, 0)","(sync_state, 0)","(sync_state_mod_time_millis, 1626930856792)"
"(UID, 2ca56ea56adc449)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, context_heisenbergcarro_gmail.com.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/context_heisenbergcarro_gmail.com.db)","(TN, context)","(RL, 11142)","(_id, 17582)","(context_id, 9f5a4664-1eaa-4a42-bd42-188eb816904c)","(context_name, 67)","(module_id, atxd)","(time_type, 1)","(start_time, 1626930841788)","(end_time, 1626930841788)","(context_family, 1)","(proto_blob, ASWZ73xTd4b4BA4WDmyDxNGUPYH9/PFCVPOTqgY8Lmg6UqCHa5gF6mJeY3EYr5m4oKx57EBE9zNkr8s8d98oZXAkCiqpb+MrfU1/mdJoimC50fiXAN0/zNuPi/yC31W5LRc12baBmLGVeTGMcmtVDkcP0lDtzfdQSk0XzHEixFVff/PlMCgfxFtWnikSftmXg/vo2HuvmJxs211BtnbI5WEjYDMBNGwHB898JxjflJNLqjkTVKDlFb197sn2Q/uHCLdn+CSusUlW6Nj0Risn4A0w/u5bcWzSL53IMU35HlETAJY28XR0NYuzm58WTguM)","(string_key1, None)","(string_key2, None)","(string_key3, None)","(version, 0)","(sync_state, 0)","(sync_state_mod_time_millis, 1626930856792)"
"(UID, 84d7b5651b8ddf9)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, context_heisenbergcarro_gmail.com.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/context_heisenbergcarro_gmail.com.db)","(TN, context)","(RL, 11143)","(_id, 17583)","(context_id, ce2f77d0-0d64-486c-882a-169a8dbd992a)","(context_name, 67)","(module_id, atxd)","(time_type, 1)","(start_time, 1626930842761)","(end_time, 1626930842761)","(context_family, 1)","(proto_blob, T0onhZEDCh/cX+4mRFaZlKKFTOgcEqKyCGnmo2I5T3Ly3BVl/LzDgnV4L8NL5Ty4Nh66ILMT20oyhNuhE4eLy0eEMeYFT2RnYK0Q+kk5bzdyAg9FqAyatvebhlFNu4Rhm1wur6Jlh9PVQOqmy7I7tOCm4UEOG1OPNcYUykjUoXD8AUfTruxn+8Oa0M9/0kjYrpoheMkLftsF3ZOdBc+kFC+GnFlz88ecYMRO+t740CDP1TwKdvE2rRyiL4JrODM+3SIWQeqZZ3B4Pdc6LhEYzcukxzXT3VYhHkTmegvEdJlOfdFR5LP9ogoA9Hiqieo0)","(string_key1, None)","(string_key2, None)","(string_key3, None)","(version, 0)","(sync_state, 0)","(sync_state_mod_time_millis, 1626930856792)"
"(UID, 36f2781ab020cd3)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, context_heisenbergcarro_gmail.com.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/context_heisenbergcarro_gmail.com.db)","(TN, context)","(RL, 11144)","(_id, 17584)","(context_id, 55088d69-05a2-4dfd-985b-a63050e9acff)","(context_name, 67)","(module_id, atxd)","(time_type, 1)","(start_time, 1626930843761)","(end_time, 1626930843761)","(context_family, 1)","(proto_blob, tqPoPH84vt/kotagg4QWCjh3QvrD2oTw866CiNSj6KAczyhfSEzYji9FjI08/xUXOmRwjqj+ZLC7fAAE5bUB0zal6yqBEDy6xuHv1dUIgKhIQnK/p1E1O2kEIVjh1c/Emm0I/NcT5M8k6Dm26Q1gBbdXbbxh1023lTAdRusF0kw0xBm/gArWPLw0UUx+VD30K45T/xoNWLKIfPjoL0UF0WD/KXoAVAYRKyorSw7bmyUu3txMOAFOkjA9nMz8LB1jKiB2vjdp2JPovRQLGWuiHBh0EUbxY5vhcktx0kcOztGD6zFMk/7GIevDaBL8tNC1)","(string_key1, None)","(string_key2, None)","(string_key3, None)","(version, 0)","(sync_state, 0)","(sync_state_mod_time_millis, 1626930856793)"
"(UID, b0b0d7c3cc50a8f)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, context_heisenbergcarro_gmail.com.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/context_heisenbergcarro_gmail.com.db)","(TN, context)","(RL, 11145)","(_id, 17585)","(context_id, ab844b2c-6b8b-4c8d-b07c-79bf2f80753f)","(context_name, 67)","(module_id, atxd)","(time_type, 1)","(start_time, 1626930844778)","(end_time, 1626930844778)","(context_family, 1)","(proto_blob, B/qsgNZgEvcEgyRlIYsvTZTkhrg3Dyy2oct9CtkjLkjOOGFynyU/YsVMcOEPYWVx4SbNpE1N0P4IWiS+GHEtySjSK2vyqN/NEIgn/yj/ziOi6iIcfCYd8PbCGHu8KiG2dLoGL4o7Cjrrl2oBERF0AEvmwA3Dxe/oppLLEfRYa5iSpV/GtBUN+ldh9T3gwiVs6PVoECKkrK9zP84uljzCDdcG7X5bzwFPbBtsrIcgXEAhar/ZCSek8lsktgGHgjznCeJIODRCwgOG73i08n5QyrOwmT5YwqXHI4vLbgdLFjI/OWJB2i81sIktFVDkUME9)","(string_key1, None)","(string_key2, None)","(string_key3, None)","(version, 0)","(sync_state, 0)","(sync_state_mod_time_millis, 1626930856793)"
"(UID, 8a91786824050ae)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, context_heisenbergcarro_gmail.com.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/context_heisenbergcarro_gmail.com.db)","(TN, context)","(RL, 11146)","(_id, 17586)","(context_id, 6b7799c2-bd4f-479e-81fb-09bf5376c1c9)","(context_name, 67)","(module_id, atxd)","(time_type, 1)","(start_time, 1626930845789)","(end_time, 1626930845789)","(context_family, 1)","(proto_blob, 7mPQBxxo6Eqfam3P+PyHk2wWhT41Gq65gCKGwzsl/wH7Jb+G7IMMvVz1J+d9SQRBRmwjn9ZWLhy9KdUdMiC8vL9LN/tPC48B1GIUlqv2NmSMqdCrp0qQ+p7XYxxve88nOMiRC1kETfrJphglqvLTeDFcvwexBGEPrjUF+ki5DINpbPFDm6iWkmWPf2hvoQ5rWtP+CDvPN5xUPkJ35/TUSjgK8eYJ9knT8G8QrZ2qm+BJ53QuTSCIn1+Hx8xOex5Eu9Jbgs8fjy2RlEPW/B/hxKTxcMpiA0/8V5CyiJYz3tYqmfB27ktIMjc4cwStkC6B)","(string_key1, None)","(string_key2, None)","(string_key3, None)","(version, 0)","(sync_state, 0)","(sync_state_mod_time_millis, 1626930856793)"
"(UID, 9e8441888138853)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, context_heisenbergcarro_gmail.com.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/context_heisenbergcarro_gmail.com.db)","(TN, context)","(RL, 11147)","(_id, 17587)","(context_id, b08297e2-8601-4c62-9d38-f22c37c8efb4)","(context_name, 67)","(module_id, atxd)","(time_type, 1)","(start_time, 1626930846779)","(end_time, 1626930846779)","(context_family, 1)","(proto_blob, u0XeuJupr4TJ4xTal0sPFh/gegvntmJkC2ThF+9cB2AIQLEOYVn4EO1+j+3G0HK/7r9J7qS358OpOXL5iXmnL8XwRxCgMzdyWUUpXt0O1XzEL3cfvxqkqn1ABY56AAzya1ABPbu7CoerWjGwMMkgwsVlCYYdTQlA1g5Jyi3q0Y+oFTi8noz5hNkf5/7wWbMekeRikgB2dQMwj4po2Bc1iu0U+n8fpyswp3zQNfpyIr9iPrxajjLjhu4RKRMUqPzCo12agryUpOTc5K2p7Acn8Ru57/LnUA7V+N/PDeuB2f0yFN/J+J9bKc6EBLckQz9q)","(string_key1, None)","(string_key2, None)","(string_key3, None)","(version, 0)","(sync_state, 0)","(sync_state_mod_time_millis, 1626930856794)"
"(UID, c36b567d57727eb)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, context_heisenbergcarro_gmail.com.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/context_heisenbergcarro_gmail.com.db)","(TN, context)","(RL, 11148)","(_id, 17588)","(context_id, 8fcf8c85-8a12-4d69-82f6-bc6780ce9faa)","(context_name, 67)","(module_id, atxd)","(time_type, 1)","(start_time, 1626930847778)","(end_time, 1626930847778)","(context_family, 1)","(proto_blob, cigA7zcwdAGhziqKAVndbfEqe2iWwoejGqa/i8fh3LKPZnNHatWgzjNOkjrGl+yXUerhID6Gsw5CeVHIdrP+smDQgua2w6/7vnfFhou+77BNgAtYetd1y3i0qyijK3oxZ9ET+FfrkPH5nl9PEhy2m2gh2ywyDLyXMqRmKiSd3NmGPj2AkObRhhmnYaUYvBOwhMhmacTzNOV7nX0ebW6aCChAWPTUTbSdeNzh7g5FPgphJiQtOT4fwqsFrcoS7dm9Lp9fgS9Cweml+kJ+/lNvv6G1XPSMxv8GbQbjGodmtoLw6sgS2TkpVQmbyicbFURx)","(string_key1, None)","(string_key2, None)","(string_key3, None)","(version, 0)","(sync_state, 0)","(sync_state_mod_time_millis, 1626930856794)"
"(UID, 374343f56f2fda8)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, context_heisenbergcarro_gmail.com.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/context_heisenbergcarro_gmail.com.db)","(TN, context)","(RL, 11149)","(_id, 17589)","(context_id, f571d1e7-499c-4b1b-ab15-225752c8b568)","(context_name, 67)","(module_id, atxd)","(time_type, 1)","(start_time, 1626930848769)","(end_time, 1626930848769)","(context_family, 1)","(proto_blob, T5z6mxxHTaFKJcMdA2+qdtDaW+tjJWEpuvlKDZ2wkKGpFt2YjlaBuboA8b7t5hujs8ZgiRao68DGxflYdJCZ0rpwsuD9PcLGdlsk9I6MWleoKWGHZIumw07iLbex39AfLf6qR8KJxC6dhGzNvXyTjGXqiRvTWe1EPpzKErsoCATcab9cI78MAsU4FO6u/95jR+obZ4PC7iCyggVKXpJcLJ8nkTHtYvp2PyHlHSGIMOlZiC4kDeyiybfFKMGbSvhZfkxPpLzvYfrmXH/WnHdqIxSSargcGnSOMCIxVP0UaxZVJdlYVTbpjDhnVy5hXMpP)","(string_key1, None)","(string_key2, None)","(string_key3, None)","(version, 0)","(sync_state, 0)","(sync_state_mod_time_millis, 1626930856794)"
"(UID, a88f5cc8e5f5361)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, context_heisenbergcarro_gmail.com.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/context_heisenbergcarro_gmail.com.db)","(TN, context)","(RL, 11150)","(_id, 17590)","(context_id, 2c8a3af8-3c27-4d9a-a3f9-7593b84950c6)","(context_name, 67)","(module_id, atxd)","(time_type, 1)","(start_time, 1626930849776)","(end_time, 1626930849776)","(context_family, 1)","(proto_blob, b7lGxlbppDygJDjHjnvp7ESZxjMHtOlerHUgJs2W1MTyE2MNVUzkYd9b3cJvRn3BbTibVwO1DhYuGvPmYeKUW4FwOfGCn7M7ZxiSQnQxxzryrCAjP94eaZX+LSdKhOkeIfN2Pfzh2WvoELynJngqtmkBDp34NqPgya42J44IWzN1ZLTo19yjgUQc22ltXQ2tn8f0xYQ+uJkfoj/P4451MTSe3Dl7vpMChXorm3kHNP8htPjM6JBVRLhkb4XkZRKTd6oP+kw9JRS0Xi4DZdzpEy4zW4jEIA92gvfQkSoyHxqHFJ1paQifA1Y6AkcmhGyE)","(string_key1, None)","(string_key2, None)","(string_key3, None)","(version, 0)","(sync_state, 0)","(sync_state_mod_time_millis, 1626930856794)"
"(UID, ddbb62090779e5d)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, context_heisenbergcarro_gmail.com.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/context_heisenbergcarro_gmail.com.db)","(TN, context)","(RL, 11151)","(_id, 17591)","(context_id, a26f7fad-8dcf-4125-a334-b2feb425f72e)","(context_name, 67)","(module_id, atxd)","(time_type, 1)","(start_time, 1626930850789)","(end_time, 1626930850789)","(context_family, 1)","(proto_blob, QvhhL1wCR5k6jQHxOhgSZVmDe8SEzwqF9iHI7GkZ8mCTL6Tx27nonWcD8BKHsAw/oVRNGrWxvtwV4mzTy2wwEQRZHC0baTfUMOp6IJgQl8Rx8tnGnXDHl1O7TZ469bUouu+cJNKLS4+fGhNJJwzyGE4L9O0A6HdSOWYknyXwu4FcE2T8OrGve4ij+QVVrKjoG1sKl9Z7eU6dnSjyl2uyL/paeZ9mi+HDncE275GiGtGy3Hmf5zchU4IsGrIl+yaU6fPNvBBff+nD1FoYkQZwFHzHqmRz1oy4ydslqUi0biE/DuZ/tsaiuu72usoysxWj)","(string_key1, None)","(string_key2, None)","(string_key3, None)","(version, 0)","(sync_state, 0)","(sync_state_mod_time_millis, 1626930856795)"
"(UID, 1f652dd8bb7cc59)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, context_heisenbergcarro_gmail.com.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/context_heisenbergcarro_gmail.com.db)","(TN, context)","(RL, 11152)","(_id, 17592)","(context_id, a576c575-6127-4311-bc6f-535d89e39a71)","(context_name, 67)","(module_id, atxd)","(time_type, 1)","(start_time, 1626930851785)","(end_time, 1626930851785)","(context_family, 1)","(proto_blob, doRFWaNwBrTfBjNgiANE25X12LBeF6kuebu5yhwAjAQmwbVDvMue/7E4NNAIn62LHhU8x8+Filtr8OdhpzNQ4ofouRRoQ5e7f+JShL/F6LvE2egmRmqw5baeOXY51GWPSD7sJvCDzTRKqgjfXHwieTA91Fcqc5mI+I5S0QCqhsM9BgiPQHphuEoSWs5kiqBn/MJFIKb95N9cci2manPyCqC0Ot3c6uc3hWfwQUhhkhw7gAwQyb6neEOERtGI6OBnR7VtGoLr81d3Y5ICz8lofevG56k0cD6vAq1q3qlr7gzAYJ7sBtdMCIuI20tbmK6z)","(string_key1, None)","(string_key2, None)","(string_key3, None)","(version, 0)","(sync_state, 0)","(sync_state_mod_time_millis, 1626930856795)"
